"regime_param_1","regime_param_2","m","kappa","distance"
0.25,34.1995189335339,0.25,34.1995189335339,0.0981033692285857
0.283333333333333,34.1995189335339,0.283333333333333,34.1995189335339,0.0733648102724049
0.316666666666667,34.1995189335339,0.316666666666667,34.1995189335339,0.0498525981619571
0.35,34.1995189335339,0.35,34.1995189335339,0.0272992449565062
0.383333333333333,34.1995189335339,0.383333333333333,34.1995189335339,0.00723639789416774
0.416666666666667,34.1995189335339,0.416666666666667,34.1995189335339,0.0158581394554363
0.45,34.1995189335339,0.45,34.1995189335339,0.03665983898183
0.483333333333333,34.1995189335339,0.483333333333333,34.1995189335339,0.0572148831529735
0.516666666666667,34.1995189335339,0.516666666666667,34.1995189335339,0.077609437654337
0.55,34.1995189335339,0.55,34.1995189335339,0.0979524962722436
0.583333333333333,34.1995189335339,0.583333333333333,34.1995189335339,0.118358469893495
0.616666666666667,34.1995189335339,0.616666666666667,34.1995189335339,0.138946766716642
0.65,34.1995189335339,0.65,34.1995189335339,0.159847615532005
0.683333333333333,34.1995189335339,0.683333333333333,34.1995189335339,0.181209438813265
0.716666666666667,34.1995189335339,0.716666666666667,34.1995189335339,0.203209047628565
0.75,34.1995189335339,0.75,34.1995189335339,0.226066844489247
0.25,48.6880069289818,0.25,48.6880069289818,0.0970194522204774
0.283333333333333,48.6880069289818,0.283333333333333,48.6880069289818,0.0724538741105888
0.316666666666667,48.6880069289818,0.316666666666667,48.6880069289818,0.0490945952220251
0.35,48.6880069289818,0.35,48.6880069289818,0.0267081573481743
0.383333333333333,48.6880069289818,0.383333333333333,48.6880069289818,0.00841081603577905
0.416666666666667,48.6880069289818,0.416666666666667,48.6880069289818,0.0162916258915911
0.45,48.6880069289818,0.45,48.6880069289818,0.0369314295699057
0.483333333333333,48.6880069289818,0.483333333333333,48.6880069289818,0.0573711098782699
0.516666666666667,48.6880069289818,0.516666666666667,48.6880069289818,0.0776590957890882
0.55,48.6880069289818,0.55,48.6880069289818,0.097896495479488
0.583333333333333,48.6880069289818,0.583333333333333,48.6880069289818,0.118195867068358
0.616666666666667,48.6880069289818,0.616666666666667,48.6880069289818,0.138674937149493
0.65,48.6880069289818,0.65,48.6880069289818,0.159462033350787
0.683333333333333,48.6880069289818,0.683333333333333,48.6880069289818,0.180703297222707
0.716666666666667,48.6880069289818,0.716666666666667,48.6880069289818,0.202572646121286
0.75,48.6880069289818,0.75,48.6880069289818,0.225286610740588
0.25,69.3144843155146,0.25,69.3144843155146,0.0962568111879164
0.283333333333333,69.3144843155146,0.283333333333333,69.3144843155146,0.0718135229301955
0.316666666666667,69.3144843155146,0.316666666666667,69.3144843155146,0.0485618946994671
0.35,69.3144843155146,0.35,69.3144843155146,0.0263698098289772
0.383333333333333,69.3144843155146,0.383333333333333,69.3144843155146,0.00961109384565213
0.416666666666667,69.3144843155146,0.416666666666667,69.3144843155146,0.0166205252229301
0.45,69.3144843155146,0.45,69.3144843155146,0.0371255378510785
0.483333333333333,69.3144843155146,0.483333333333333,69.3144843155146,0.0574814110112623
0.516666666666667,69.3144843155146,0.516666666666667,69.3144843155146,0.0776936896232848
0.55,69.3144843155146,0.55,69.3144843155146,0.0978568420282085
0.583333333333333,69.3144843155146,0.583333333333333,69.3144843155146,0.118081285225617
0.616666666666667,69.3144843155146,0.616666666666667,69.3144843155146,0.138483549390223
0.65,69.3144843155146,0.65,69.3144843155146,0.159190605945466
0.683333333333333,69.3144843155146,0.683333333333333,69.3144843155146,0.180346963014134
0.716666666666667,69.3144843155146,0.716666666666667,69.3144843155146,0.202124455176886
0.75,69.3144843155146,0.75,69.3144843155146,0.224736806839033
0.25,98.6792854949627,0.25,98.6792854949627,0.0957205303155464
0.283333333333333,98.6792854949627,0.283333333333333,98.6792854949627,0.0713633512566203
0.316666666666667,98.6792854949627,0.316666666666667,98.6792854949627,0.048188113057868
0.35,98.6792854949627,0.35,98.6792854949627,0.0261714825385868
0.383333333333333,98.6792854949627,0.383333333333333,98.6792854949627,0.0104807481564227
0.416666666666667,98.6792854949627,0.416666666666667,98.6792854949627,0.0168986343687396
